acc,bra,str,dstr,ddstr,ax,ay,V,LO,HA,SSW_LeftDown,SSW_LeftCenter,SSW_LeftTop,SSW_CenterTop,SSW_RightTop,SSW_RightCenter,SSW_RightDown,HeartRate,Label,time_in_SEC
0.15475,0,-0.247400421,0,0.344422467,0.038216179,-0.063549015,57.00286481,1.499571405,1.130952543,0,0,2,5,0,0,0,85,2,6992.3
0.15475,0,-0.247400421,0,0.097323073,0.037976103,-0.071870839,57.13637941,1.527527989,1.232379174,0,0,2,5,0,0,0,85,2,6992.4
0.15475,0,-0.237190245,0.157079633,0.108920751,0.037730658,-0.079451339,57.26844205,1.556355559,1.356406407,0,0,2,5,0,0,0,85,2,6992.5
0.15475,0,-0.219126088,0,0.275102288,0.037490894,-0.085557237,57.3991265,1.586748276,1.488959256,0,0,2,5,0,0,0,85,2,6992.6
0.15475,0,-0.219126088,0,0.445451508,0.037261712,-0.090029562,57.52859557,1.619263045,1.621367495,0,0,2,5,0,0,0,85,2,6992.7
0.15475,0,-0.219126088,0,0.485247374,0.037044112,-0.093030195,57.65702563,1.654294037,1.749018294,0,0,2,5,0,0,0,85,2,6992.8
0.15475,0,-0.19242255,0.314159265,0.348147476,0.036836955,-0.094861201,57.78456582,1.692088002,1.870065644,0,0,2,5,0,0,0,85,2,6992.9
0.15475,0,-0.131946891,0,0.083840357,0.036880248,-0.090011922,57.91210469,1.732549709,1.976088043,0,0,2,5,0,0,0,85,2,6993
0.15475,0,-0.124878308,0,-0.198924866,0.036739967,-0.088270107,58.03929992,1.775386314,2.058534133,0,0,2,5,0,0,0,85,2,6993.1
0.15475,0,-0.062046455,0.314159265,-0.385546127,0.036971451,-0.073863967,58.16751267,1.819958426,2.10436713,0,0,2,5,0,0,0,85,2,6993.2
0.15475,0,-0.025918139,0,-0.406811619,0.036953933,-0.062976836,58.29640733,1.865109074,2.088834984,0,0,2,5,0,0,0,85,2,6993.3
0.15475,0,-0.025132741,0,-0.279514608,0.036772964,-0.056901585,58.42525865,1.910145893,2.018643832,0,0,2,5,0,0,0,85,2,6993.4
0.15475,0,-0.025132741,0,-0.077217546,0.036595565,-0.05025865,58.55391278,-1.895431458,1.915160265,0,0,2,5,0,0,0,85,2,6993.5
0.15475,0,-0.025132741,0,0.094692544,0.036420053,-0.044203646,58.682205,-1.852210451,1.795112304,0,0,2,5,0,0,0,85,2,6993.6
0.15475,0,-0.025132741,0,0.152543381,0.036243524,-0.039352661,58.81002072,-1.810704845,1.670062592,0,0,2,5,0,0,0,85,2,6993.7
0.15475,0,-0.02120575,0,0.073401906,0.036077681,-0.035022291,58.93732058,-1.771345092,1.546468873,0,0,2,5,0,0,0,85,2,6993.8
0.15475,0,0.00863938,0.157079633,-0.111808916,0.035970827,-0.026424025,59.06428412,-1.734671676,1.419113194,0,0,2,5,0,0,0,83,2,6993.9
0.15475,0,0.018064158,0,-0.306014671,0.035799304,-0.02233085,59.19078721,-1.701300989,1.276203322,0,0,2,5,0,0,0,83,2,6994
0.15475,0,-0.007853982,-0.157079633,-0.402528193,0.035612204,-0.019813779,59.31669908,-1.671532807,1.120054895,0,0,2,5,0,0,0,83,2,6994.1
0.15475,0,-0.106028752,0,-0.337957821,0.035347704,-0.025055925,59.4417924,-1.645339246,0.965481621,0,0,2,5,0,0,0,83,2,6994.2
0.15475,0,-0.106028752,0,-0.12728386,0.035168034,-0.023810573,59.56614565,-1.622392818,0.832199709,0,0,2,5,0,0,0,83,2,6994.3
0.1508,0,-0.117024326,-0.314159265,0.142017421,0.032916337,-0.026358732,59.68287249,-1.602648012,0.72032916,0,0,2,5,0,0,0,83,2,6994.4
0.13885,0,-0.129590697,0,0.346899571,0.026535602,-0.030120699,59.78229871,-1.585759561,0.634146453,0,0,2,5,0,0,0,83,2,6994.5
0.12695,0,-0.124878308,0.157079633,0.39236048,0.020260898,-0.032248251,59.85377851,-1.57138643,0.571720274,0,0,2,5,0,0,0,83,2,6994.6
0.12695,0,-0.102887159,0,0.275798181,0.020147128,-0.034725611,59.92477207,-1.559247946,0.525410133,0,0,2,5,0,0,0,83,2,6994.7
0.12695,0,-0.095033178,0,0.070394186,0.020033082,-0.037016567,59.99527787,-1.549030832,0.489281202,0,0,2,5,0,0,0,83,2,6994.8
0.123,0,-0.092676983,0,-0.108719966,0.017885152,-0.038875992,60.05810788,-1.54042339,0.459240363,0,0,2,5,0,0,0,83,2,6994.9
0.123,0,-0.090320789,0,-0.169996154,0.017784843,-0.040267256,60.12052845,-1.533164855,0.432774333,0,0,2,5,0,0,0,83,2,6995
0.123,0,-0.090320789,0,-0.115334937,0.017686393,-0.041207983,60.18256512,-1.527026121,0.408465385,0,0,2,5,0,0,0,83,2,6995.1
0.11905,0,-0.090320789,0,-0.000614272,0.015554714,-0.041771009,60.23703697,-1.521831597,0.385740001,0,0,2,5,0,0,0,83,2,6995.2
0.11905,0,-0.088749992,0,0.071048154,0.0154704,-0.042078079,60.29120023,-1.517427084,0.364535686,0,0,2,5,0,0,0,83,2,6995.3
0.11905,0,-0.07696902,0,0.045506717,0.015387242,-0.042201437,60.34506678,-1.513694735,0.345067488,0,0,2,5,0,0,0,83,2,6995.4
0.11505,0,-0.07696902,0,-0.043552351,0.013244285,-0.042204193,60.39134958,-1.510531759,0.327696786,0,0,2,5,0,0,0,83,2,6995.5
0.10315,0,-0.07696902,0,-0.106501234,0.007043226,-0.042135233,60.41570504,-1.507844127,0.312849471,0,0,2,5,0,0,0,83,2,6995.6
0.09525,0,-0.07696902,0,-0.069242309,0.002936043,-0.042068952,60.42572401,-1.505547377,0.300892308,0,0,2,5,0,0,0,83,2,6995.7
0.09125,0,-0.07696902,0,0.062540917,0.000859134,-0.042014218,60.42909228,-1.503544024,0.292058263,0,0,2,5,0,0,0,83,2,6995.8
0.0873,0,-0.075398224,0,0.197338471,-0.001186009,-0.041961433,60.42864319,-1.50174142,0.286477084,0,0,2,5,0,0,0,83,2,6995.9
0.0873,0,-0.073827427,0,0.212684147,-0.001178636,-0.041933557,60.42388084,-1.500045211,0.284257928,0,0,2,5,0,0,0,83,2,6996
0.0873,0,-0.073827427,0,0.0501022,-0.00117131,-0.041910098,60.41914537,-1.498354123,0.285452222,0,0,2,5,0,0,0,83,2,6996.1
0.0833,0,-0.073827427,0,-0.225627182,-0.00323084,-0.041877526,60.41114895,-1.496576216,0.290090565,0,0,2,5,0,0,0,83,2,6996.2
0.0833,0,-0.073827427,0,-0.439554735,-0.003212515,-0.041870237,60.39918909,-1.494603373,0.298208749,0,0,2,5,0,0,0,83,2,6996.3
0.0833,0,-0.073827427,0,-0.402173873,-0.003194301,-0.041864079,60.38729395,-1.492341518,0.30980162,0,0,2,5,0,0,0,83,2,6996.4
0.0833,0,-0.073827427,0,-0.025255292,-0.003176191,-0.041858253,60.37546322,-1.489685605,0.324858272,0,0,2,5,0,0,0,83,2,6996.5
0.0833,0,-0.073827427,0,0.601719096,-0.003158184,-0.04185229,60.36369645,-1.486540206,0.343369363,0,0,2,5,0,0,0,83,2,6996.6
0.0714,0,-0.075398224,0,1.228992532,-0.009290737,-0.041801842,60.34333386,-1.482797692,0.365343383,0,0,2,5,0,0,0,83,2,6996.7
0.02775,0,-0.075398224,0,1.563953175,-0.031735754,-0.041692331,60.23589975,-1.478382464,0.390995918,0,0,2,5,0,0,0,83,2,6996.8
0,0,-0.063617251,0,1.411060125,-0.045861245,-0.041672069,60.07297654,-1.473201001,0.420487433,0,0,2,5,0,0,0,83,2,6996.9
0,0,0.036128316,1.884955592,0.769493379,-0.045419182,-0.025567433,59.91157539,-1.46770061,0.433549693,0,0,2,5,0,0,0,83,2,6997
0,0,0.043196899,0,-0.166164247,-0.04516875,-0.022039729,59.75135343,-1.462767569,0.401938885,0,0,2,5,0,0,0,83,2,6997.1
0,0,0.037699112,0,-1.096516675,-0.044928298,-0.018037008,59.5921964,-1.458659891,0.331748095,0,0,2,5,0,0,0,83,2,6997.2
0,0,0.032201325,0,-1.744352525,-0.044690075,-0.013266496,59.4339981,-1.455658155,0.238339806,0,0,2,5,0,0,0,83,2,6997.3
0,0,0.019634954,0,-1.955208485,-0.044453919,-0.008756281,59.27667617,-1.454104953,0.133397188,0,0,2,5,0,0,0,83,2,6997.4
0,0,0.019634954,0,-1.724519585,-0.044219697,-0.005017017,59.12018629,-1.454318773,0.02522184,0,0,2,5,0,0,0,83,2,6997.5
0,0,0.019634954,0,-1.161137361,-0.043987312,-0.002209791,58.96450862,-1.456548934,-0.080824712,0,0,2,5,0,0,0,83,2,6997.6
0,0,0.020420352,0,-0.425496494,-0.043756713,-0.000290202,58.80963793,-1.460955091,-0.18172291,0,0,2,5,0,0,0,83,2,6997.7
0,0,-0.113882734,-1.413716694,0.322654578,-0.043627523,-0.013949785,58.65544175,-1.467332679,-0.265862425,0,0,2,5,0,0,0,83,2,6997.8
0,0,-0.187710161,0,0.949282826,-0.043678105,-0.02913181,58.50085191,-1.473993206,-0.275821067,0,0,2,5,0,0,0,83,2,6997.9
0,0,-0.100530965,0.471238898,1.348475212,-0.043444634,-0.034030098,58.34717399,-1.479824617,-0.199492368,0,0,2,5,0,0,0,83,2,6998
0,0,-0.092676983,0,1.448427436,-0.043200479,-0.039777861,58.19422143,-1.484345825,-0.066957831,0,0,2,5,0,0,0,83,2,6998.1
0,0,-0.092676983,0,1.233371968,-0.043009007,-0.047097188,58.04162639,-1.486843207,0.097667303,0,0,2,5,0,0,0,83,2,6998.2
0,0,-0.092676983,0,0.761472313,-0.042818151,-0.053287135,57.88936283,-1.486516662,0.279387279,0,0,2,5,0,0,0,83,2,6998.3
0,0,-0.084823002,0.471238898,0.162210172,-0.042577824,-0.056351169,57.7375979,-1.482725107,0.466871111,0,0,2,5,0,0,0,84,2,6998.4
0,0,0.014137167,0.628318531,-0.391094973,-0.041999143,-0.039293895,57.58757622,-1.475672888,0.62821615,0,0,2,5,0,0,0,84,2,6998.5
0,0,0.215984495,-0.157079633,-0.75584278,-0.042123141,0.002094087,57.43785109,-1.468174848,0.654561407,0,0,2,5,0,0,0,84,2,6998.6
0,0,0.13273229,0,-0.864537459,-0.041884013,0.011592606,57.29023465,-1.462439741,0.50916376,0,0,2,5,0,0,0,84,2,6998.7
0,0,0.084037603,0,-0.74752853,-0.041501009,0.016909426,57.1443133,-1.458793625,0.266015489,0,0,2,5,0,0,0,84,2,6998.8
0,0,0.084823002,0,-0.503972136,-0.041354234,0.030994942,56.99846707,-1.458066814,-0.016872907,0,0,2,5,0,0,0,84,2,6998.9
0,0,0.0856084,0,-0.247262908,-0.04120236,0.042209049,56.85255061,-1.461510836,-0.313897316,0,0,2,5,0,0,0,84,2,6999
0,0,0.089535391,0,-0.051489221,-0.041039711,0.050321019,56.70669821,-1.470106931,-0.609447317,0,0,3,3,0,0,0,84,2,6999.1
0,0,0.06832964,-0.157079633,0.06489619,-0.040782779,0.052410217,56.56129158,-1.484474573,-0.892604347,0,0,3,3,0,0,0,84,2,6999.2
0,0,0,-0.157079633,0.122907297,-0.040342835,0.041506957,56.41737033,-1.504253975,-1.133541542,0,0,3,3,0,0,0,84,2,6999.3
0,0,-0.036128316,0,0.150080291,-0.040076049,0.033559934,56.27472651,-1.528476218,-1.300411685,0,0,3,3,0,0,0,84,2,6999.4
0,0,-0.030630528,0,0.157964764,-0.039874531,0.029158257,56.1331831,-1.556568114,-1.399793028,0,0,3,3,0,0,0,84,2,6999.5
0,0,-0.026703538,0,0.143326322,-0.039673696,0.02315694,55.99261439,-1.588024922,-1.454013905,0,0,3,3,0,0,0,84,2,6999.6
0,0,-0.026703538,0,0.103337556,-0.0394742,0.017208631,55.85287679,-1.62218165,-1.480707509,0,0,3,3,0,0,0,84,2,6999.7
0,0,-0.026703538,0,0.051803864,-0.039276362,0.012154304,55.71388097,-1.658382927,-1.492455104,0,0,3,3,0,0,0,84,2,6999.8
0,0,-0.026703538,0,0.01277707,-0.039080299,0.008293455,55.57558381,-1.696055497,-1.497482979,0,0,3,4,0,0,0,84,2,6999.9
0,0,-0.026703538,0,0.002727194,-0.038886024,0.005605942,55.43797005,-1.734744539,-1.50055532,0,0,3,4,0,0,0,84,2,7000
0.0397,0,-0.026703538,0,0.012651622,-0.01820576,0.003914358,55.35455931,-1.774127712,-1.503970967,0,0,3,4,0,0,0,84,2,7000.1
0.07935,0,-0.026703538,0,0.014791497,0.002326743,0.002973176,55.35790704,-1.814015881,-1.508448233,0,0,3,4,0,0,0,84,2,7000.2
0.0833,0,-0.026703538,0,-0.016562849,0.004351319,0.002548894,55.37330464,-1.854274598,-1.513800472,0,0,3,4,0,0,0,84,2,7000.3
0.0833,0,-0.026703538,0,-0.066704335,0.004329957,0.002453356,55.38862731,-1.894789128,-1.519385661,0,0,3,4,0,0,0,84,2,7000.4
0.0833,0,-0.026703538,0,-0.101104697,0.004308613,0.002538651,55.4038744,1.914527206,-1.524388372,0,0,3,4,0,0,0,84,2,7000.5
0.0833,0,-0.025132741,0,-0.060171184,0.004287324,0.002702614,55.4190458,1.873743651,-1.528065724,0,0,3,4,0,0,0,84,2,7000.6
0.0833,0,-0.024347343,0,0.073768652,0.004266114,0.002881847,55.43414172,1.832922252,-1.52981224,0,0,3,4,0,0,0,84,2,7000.7
0.0833,0,-0.024347343,0,0.24866508,0.004245,0.00304212,55.44916243,1.792122881,-1.529181586,0,0,3,4,0,0,0,84,2,7000.8
0.0833,0,-0.022776547,0,0.356051724,0.004223988,0.003168978,55.46410836,1.751407468,-1.525872024,0,0,3,4,0,0,0,84,2,7000.9
0.0833,0,-0.009424778,0.157079633,0.286102177,0.004203083,0.003260182,55.47898009,1.710841736,-1.519700559,0,0,3,4,0,0,0,84,2,7001
0.0833,0,-0.007853982,0,0.005962692,0.004182284,0.003319893,55.4937781,1.67049449,-1.510571267,0,0,3,4,0,0,0,84,2,7001.1
0.0833,0,-0.007853982,0,-0.407209191,0.00416159,0.003354875,55.50850269,1.630437045,-1.498445752,0,0,3,4,0,0,0,84,2,7001.2
0.0833,0,-0.007853982,0,-0.771329266,0.004140999,0.003372296,55.52315436,1.590744219,-1.48332074,0,0,3,4,0,0,0,84,2,7001.3
0.0833,0,-0.007853982,0,-0.902032209,0.004120509,0.003378385,55.53773354,1.551492292,-1.465249842,0,0,3,4,0,0,0,84,2,7001.4
0.0833,0,-0.007853982,0,-0.70338106,0.004100118,0.00337797,55.55224053,1.512755441,-1.444384049,0,0,3,4,0,0,0,84,2,7001.5
0.0833,0,-0.025132741,-0.785398163,-0.225599893,0.004079825,0.00337447,55.56667576,1.474607456,-1.420754834,0,0,3,4,0,0,0,84,2,7001.6
0.0833,0,-0.051050881,0,0.344556225,0.00406042,0.000337198,55.58104329,1.437272138,-1.388970968,0,0,3,4,0,0,0,84,2,7001.7
0.0833,0,-0.051050881,0,0.7744343,0.004040393,-7.08E-05,55.59534308,1.400975732,-1.345504233,0,0,3,4,0,0,0,84,2,7001.8
0.0833,0,-0.051050881,0,0.897823634,0.00402029,-0.000762214,55.60957343,1.365830209,-1.293292821,0,0,3,4,0,0,0,84,2,7001.9
0.07935,0,-0.051050881,0,0.693000967,0.001964442,-0.001492484,55.61652822,1.331977777,-1.234734849,0,0,3,4,0,0,0,84,2,7002
0.07935,0,-0.047909288,0.157079633,0.291310903,0.001954536,-0.002135112,55.62344598,1.299564795,-1.171587886,0,0,3,4,0,0,0,84,2,7002.1
0.07935,0,-0.043196899,0,-0.106182688,0.001944697,-0.002637127,55.63032735,1.268727322,-1.105016034,0,0,3,4,0,0,0,84,2,7002.2
0.123,0,-0.043196899,0,-0.331704794,0.024460138,-0.003006275,55.6963592,1.239574901,-1.035687959,0,0,3,4,0,0,0,84,2,7002.3
0.1825,0,-0.041626103,0,-0.327509169,0.05502952,-0.003248668,55.87249703,1.21217744,-0.963872272,0,0,3,4,0,0,0,84,2,7002.4
0.2222,0,-0.036128316,0,-0.152103757,0.07523344,-0.003384031,56.1256328,1.186602027,-0.889589598,0,0,3,4,0,0,0,84,2,7002.5
0.25395,0,-0.036128316,0,0.06793766,0.091230845,-0.003449682,56.4398645,1.1629291,-0.812718353,0,0,3,4,0,0,0,84,2,7002.6
0.2738,0,-0.036128316,0,0.217064277,0.101000056,-0.003471933,56.79731792,1.141248563,-0.733069219,0,0,3,4,0,0,0,84,2,7002.7
0.2976,0,-0.01727876,0.157079633,0.244261877,0.11276623,-0.00347711,57.18637517,1.121662998,-0.65044535,0,0,3,4,0,0,0,84,2,7002.8
0.30155,0,-0.00863938,0,0.169288615,0.114225074,-0.003469943,57.59065221,1.104283337,-0.56466106,0,0,3,4,0,0,0,84,2,7002.9
0.30155,0,-0.007853982,0,0.051137069,0.11363692,-0.003464842,57.99285447,1.08923225,-0.47556995,0,0,3,4,0,0,0,84,2,7003
0.30155,0,-0.007853982,0,-0.056004513,0.113047742,-0.003465826,58.39297914,1.076637972,-0.383060392,0,0,3,4,0,0,0,84,2,7003.1
0.2936,0,-0.001570796,0.157079633,-0.127763735,0.108350832,-0.003470749,58.78367108,1.06663343,-0.287047379,0,0,3,4,0,0,0,84,2,7003.2
0.2936,0,0.010210176,0,-0.165462938,0.107781536,-0.003484559,59.16516781,1.059355837,-0.187332971,0,0,3,4,0,0,0,84,2,7003.3
0.2936,0,0.011780972,0,-0.175031116,0.107211585,-0.003502088,59.54465474,1.054961072,-0.082903936,0,0,3,4,0,0,0,84,2,7003.4
0.2936,0,0.013351769,0,-0.150636658,0.106641042,-0.003522082,59.92212811,1.05362798,0.026498364,0,0,3,4,0,0,0,84,2,7003.5
0.28965,0,0.013351769,0,-0.078895337,0.104035051,-0.003542571,60.29038233,1.055540839,0.140941419,0,0,3,4,0,0,0,84,2,7003.6
0.28965,0,0.014922565,0,0.044333072,0.103474572,-0.003564949,60.65665864,1.060887608,0.260489198,0,0,3,4,0,0,0,84,2,7003.7
0.28965,0,0.018064158,0,0.198155753,0.102913753,-0.003587185,61.0209561,1.069861045,0.385211085,0,0,3,4,0,0,0,84,2,7003.8
0.2857,0,0.02120575,0,0.335569461,0.100317933,-0.003608077,61.37606994,1.082657843,0.515171337,0,0,3,4,0,0,0,84,2,7003.9
0.2857,0,0.02120575,0,0.402906,0.099767861,-0.003629699,61.72924214,1.099477783,0.650432128,0,0,3,4,0,0,0,84,2,7004
0.2817,0,0.029059732,0.314159265,0.367404948,0.097157339,-0.003649603,62.07317738,1.120524919,0.79105602,0,0,3,4,0,0,0,84,2,7004.1
0.2738,0,0.072256631,0.157079633,0.231034717,0.09253702,0.004069729,62.40078612,1.14570225,0.926218779,0,0,3,4,0,0,0,84,2,7004.2
0.25395,0,0.087964594,0,0.030673091,0.081759825,0.008424288,62.70158547,1.174622218,1.038828466,0,0,3,4,0,0,0,84,2,7004.3
0.2341,0,0.109955743,0.157079633,-0.178460892,0.071019943,0.015506107,62.96056273,1.206969782,1.123736442,0,0,3,4,0,0,0,84,2,7004.4
0.21825,0,0.12409291,0.157079633,-0.344548035,0.062399361,0.022059875,63.19032767,1.242303559,1.178892828,0,0,3,4,0,0,0,84,2,7004.5
0.2103,0,0.144513262,0,-0.429401785,0.057871104,0.030808213,63.39516179,1.280067102,1.20406228,0,0,3,4,0,0,0,84,2,7004.6
0.20635,0,0.146869457,0,-0.414514719,0.05548628,0.036380471,63.59136263,1.319715972,1.203500084,0,0,3,4,0,0,0,84,2,7004.7
0.20635,0,0.147654855,0,-0.301227277,0.055150919,0.041614704,63.78617439,1.360892595,1.188996597,0,0,3,4,0,0,0,84,2,7004.8
0.21425,0,0.147654855,0,-0.111266542,0.058889008,0.046029412,63.99399329,1.40325974,1.170176577,0,0,3,4,0,0,0,84,2,7004.9
0.21425,0,0.147654855,0,0.107976684,0.058538678,0.049470485,64.20039539,1.446571339,1.153848842,0,0,3,4,0,0,0,84,2,7005
0.21425,0,0.147654855,0,0.299757917,0.058192731,0.051940645,64.40544627,1.490665643,1.144256329,0,0,3,4,0,0,0,84,2,7005.1
0.21425,0,0.147654855,0,0.401124804,0.057851215,0.053554476,64.60921145,1.535483166,1.143590192,0,0,3,4,0,0,0,84,2,7005.2
0.21425,0,0.147654855,0,0.376084596,0.057513657,0.054494231,64.81174488,1.581058044,1.152543,0,0,3,4,0,0,0,86,2,7005.3
0.21425,0,0.151581846,0.157079633,0.231458897,0.057158573,0.055809556,65.0130672,1.627479575,1.170828093,0,0,3,4,0,0,0,86,2,7005.4
0.21425,0,0.219911486,0.314159265,0.019208405,0.05638266,0.070616286,65.21179231,1.67429264,1.175974628,0,0,3,4,0,0,0,86,2,7005.5
0.21425,0,0.224623875,0,-0.186337611,0.056025983,0.073799005,65.40868812,1.72080852,1.143074498,0,0,3,4,0,0,0,86,2,7005.6
0.21425,0,0.224623875,0,-0.3198044,0.055686697,0.07789735,65.60402994,1.766785187,1.080579131,0,0,3,4,0,0,0,86,2,7005.7
0.21425,0,0.224623875,0,-0.352063777,0.055337818,0.082545179,65.79772652,1.812070225,1.001607562,0,0,3,4,0,0,0,86,2,7005.8
0.21425,0,0.224623875,0,-0.295451567,0.054987719,0.086892855,65.9897842,1.856405076,0.916299652,0,0,3,4,0,0,0,86,2,7005.9
0.21425,0,0.224623875,0,-0.187302563,0.054641366,0.090510954,66.18028427,1.899571977,0.831855157,0,0,3,4,0,0,0,86,2,7006
0.21425,0,0.224623875,0,-0.064954244,0.05430117,0.09325768,66.36933331,-1.908608946,0.75301051,0,0,3,4,0,0,0,88,2,7006.1
0.21425,0,0.224623875,0,0.051630701,0.053967763,0.09517434,66.55704238,-1.868202885,0.682444807,0,0,3,4,0,0,0,88,2,7006.2
0.21425,0,0.224623875,0,0.155218047,0.053640725,0.096395541,66.74350147,-1.829212822,0.621321275,0,0,3,4,0,0,0,88,2,7006.3
0.21425,0,0.224623875,0,0.235482401,0.053319088,0.097091931,66.92877918,-1.791553215,0.569791701,0,0,3,4,0,0,0,88,2,7006.4
0.19045,0,0.224623875,0,0.274537818,0.040702998,0.097242223,67.09566393,-1.755098654,0.52734554,0,0,3,4,0,0,0,88,2,7006.5
0.09125,0,0.224623875,0,0.245209773,-0.010655754,0.096855394,67.0782351,-1.719671485,0.492155098,0,0,3,4,0,0,0,88,2,7006.6
0.0357,0,0.245044227,0.157079633,0.128667479,-0.039402677,0.101196734,66.94552521,-1.685242128,0.458020422,0,0,3,4,0,0,0,88,2,7006.7
0.0119,0,0.297665904,0.157079633,-0.056014009,-0.051990804,0.112881882,66.76344013,-1.652463365,0.399379396,0,0,4,4,0,0,0,89,2,7006.8
0.0119,0,0.297665904,0,-0.252042629,-0.051678355,0.115913811,66.57596768,-1.621889618,0.304201953,0,0,4,4,0,0,0,89,2,7006.9
0.0119,0,0.297665904,0,-0.38220386,-0.051391867,0.120175388,66.3889091,-1.593705346,0.184750899,0,0,4,4,0,0,0,89,2,7007
0.0119,0,0.288241126,0,-0.3860602,-0.051116549,0.124540058,66.20223751,-1.568178908,0.052457991,0,0,4,4,0,0,0,89,2,7007.1
0.0119,0,0.236404847,-0.157079633,-0.254112267,-0.050842851,0.128350535,66.01604208,-1.545611757,-0.083941672,0,0,4,4,0,0,0,89,2,7007.2
0.0119,0,0.200276532,0,-0.038387953,-0.0504422,0.129200366,65.83081389,-1.526157369,-0.216020422,0,0,4,4,0,0,0,89,2,7007.3
0.0119,0,0.199491134,0,0.167605137,-0.050151572,0.130825841,65.64660676,-1.509843382,-0.335990961,0,0,4,4,0,0,0,89,2,7007.4
0.0119,0,0.186139365,0,0.278119162,-0.049700512,0.128684765,65.4637643,-1.496659336,-0.441006612,0,0,4,4,0,0,0,89,2,7007.5
0.0119,0,0.128019901,0,0.249538306,-0.048804561,0.116255702,65.2846635,-1.48585379,-0.509210129,0,0,3,4,0,0,0,89,2,7007.6
0.0119,0,0.121736715,0,0.104910043,-0.04845463,0.111867564,65.10779769,-1.476494424,-0.525371222,0,0,3,4,0,0,0,89,2,7007.7
0.0119,0,0.121736715,0,-0.075765259,-0.048145544,0.106822238,64.93286645,-1.468328295,-0.501257973,0,0,3,4,0,0,0,89,2,7007.8
0.0119,0,0.121736715,0,-0.196293705,-0.047829578,0.101284989,64.75971904,-1.460775606,-0.451358121,0,0,3,4,0,0,0,89,2,7007.9
0.0119,0,0.121736715,0,-0.188346069,-0.047515021,0.096173625,64.58817037,-1.453268427,-0.38681435,0,0,3,4,0,0,0,89,2,7008
0.0119,0,0.121736715,0,-0.043943167,-0.047206633,0.091947713,64.41804918,-1.445287317,-0.315581988,0,0,3,4,0,0,0,89,2,7008.1
0.0119,0,0.122522113,0,0.17595722,-0.046906586,0.088749061,64.24921347,-1.436404983,-0.242792029,0,0,3,4,0,0,0,89,2,7008.2
0.0119,0,0.137444679,0,0.365329195,-0.046615288,0.086519472,64.08154799,-1.426277474,-0.171304878,0,0,3,4,0,0,0,89,2,7008.3
0.0119,0,0.137444679,0,0.419711094,-0.046332115,0.085097949,63.91496408,-1.41465749,-0.102324902,0,0,3,4,0,0,0,89,2,7008.4
0.0119,0,0.139015475,0.157079633,0.287786268,-0.046055959,0.084289,63.74939915,-1.401404503,-0.035987689,0,0,3,4,0,0,0,89,2,7008.5
0.0119,0,0.15393804,0.157079633,0.004757785,-0.045785548,0.083900237,63.58480655,-1.386410954,0.028198254,0,0,3,4,0,0,0,89,2,7008.6
0.0119,0,0.156294235,0,-0.310628289,-0.045519704,0.083768805,63.42115626,-1.369617922,0.090999195,0,0,3,4,0,0,0,89,2,7008.7
0.0119,0,0.156294235,0,-0.508290834,-0.045257447,0.08376972,63.25842908,-1.350982274,0.153235327,0,0,3,4,0,0,0,89,2,7008.8
0.0119,0,0.156294235,0,-0.468016053,-0.044998041,0.083816151,63.09661529,-1.330486296,0.215638303,0,0,3,4,0,0,0,89,2,7008.9
0.0119,0,0.164148216,0,-0.174490339,-0.04474098,0.083853793,62.93571121,-1.308127213,0.278792989,0,0,3,4,0,0,0,89,2,7009
0.0119,0,0.197920337,0,0.267393085,-0.044485944,0.083853852,62.77571336,-1.283881945,0.343126379,0,0,3,4,0,0,0,89,2,7009.1
0.0119,0,0.201847328,0,0.667652749,-0.044232764,0.083805605,62.61661946,-1.257728787,0.408915125,0,0,3,4,0,0,0,89,2,7009.2
0.0119,0,0.201847328,0,0.839817776,-0.043981371,0.083709641,62.45842894,-1.229659082,0.476515238,0,0,3,4,0,0,0,89,2,7009.3
0.0119,0,0.208130513,0.157079633,0.695862395,-0.043731756,0.083572969,62.30113673,-1.199619982,0.546149762,0,0,3,4,0,0,0,89,2,7009.4
0.0119,0,0.247400421,0.628318531,0.29610828,-0.043816546,0.091365885,62.14378838,-1.167861346,0.607729288,0,0,3,4,0,0,0,89,2,7009.5
0.0119,0,0.282743339,0,-0.177717799,-0.04391072,0.09933552,61.98560779,-1.135129995,0.636681371,0,0,3,4,0,0,0,89,2,7009.6
0.0119,0,0.283528737,0,-0.516520126,-0.043673067,0.10226577,61.82785409,-1.10191587,0.628065533,0,0,3,4,0,0,0,89,2,7009.7
0.01585,0,0.321227849,0.314159265,-0.595582738,-0.041848516,0.113916799,61.67528017,-1.068715552,0.585127718,0,0,3,4,0,0,0,79,2,7009.8
0.03175,0,0.372278729,0,-0.438563623,-0.034108443,0.129258094,61.54393896,-1.036817904,0.488911971,0,0,3,4,0,0,0,79,2,7009.9
0.0595,0,0.372278729,0,-0.20065546,-0.019647519,0.136152289,61.46234333,-1.007256506,0.338686871,0,0,3,4,0,0,0,79,2,7010
0.0992,0,0.372278729,0,-0.069696758,0.000873074,0.143745303,61.44542429,-0.980650977,0.155597393,0,0,3,4,0,0,0,79,2,7010.1
0.11505,0,0.372278729,0,-0.151289869,0.008969563,0.150254139,61.46982684,-0.957624575,-0.043552303,0,0,3,4,0,0,0,79,2,7010.2
